round,disc_to_backup_ms
177,3.0
178,3.0
179,3.0
180,3.0
181,3.0
182,4.0
183,3.0
184,3.0
185,2.0
186,3.0
187,3.0
188,3.0
189,3.0
190,3.0
191,2.0
192,4.0
193,3.0
194,3.0
195,3.0
196,3.0
197,3.0
198,4.0
199,3.0
200,4.0
201,3.0
202,3.0
203,4.0
204,3.0
205,4.0
206,3.0
207,6.0
208,3.0
209,2.0
210,3.0
211,3.0
212,3.0
213,4.0
214,2.0
215,3.0
216,3.0
217,3.0
218,3.0
219,3.0
220,3.0
221,4.0
222,3.0
223,3.0
224,3.0
225,3.0
226,3.0
227,4.0
228,3.0
229,4.0
230,4.0
231,3.0
232,3.0
233,3.0
234,4.0
235,4.0
236,3.0
237,3.0
238,4.0
239,2.0
240,4.0
241,4.0
242,3.0
243,3.0
244,2.0
245,3.0
246,3.0
247,3.0
248,3.0
249,3.0
250,3.0
251,4.0
252,3.0
253,4.0
254,4.0
255,3.0
256,3.0
257,3.0
258,3.0
259,4.0
260,4.0
261,4.0
262,3.0
263,3.0
264,3.0
265,3.0
266,3.0
267,3.0
268,2.0
269,4.0
270,4.0
271,3.0
272,4.0
273,3.0
274,3.0
275,4.0
276,4.0
277,2.0
278,3.0
279,3.0
280,3.0
281,4.0
282,3.0
283,4.0
284,3.0
285,3.0
286,3.0
287,3.0
288,3.0
289,3.0
290,5.0
291,3.0
292,3.0
293,3.0
294,4.0
295,3.0
296,2.0
297,4.0
298,3.0
299,102.0
300,2.0
301,2.0
302,4.0
303,2.0
304,5.0
305,3.0
306,3.0
307,3.0
308,3.0
309,3.0
310,9.0
311,3.0
312,3.0
313,3.0
314,4.0
315,3.0
316,3.0
317,3.0
318,4.0
319,3.0
320,4.0
321,4.0
322,4.0
323,3.0
324,4.0
325,3.0
326,3.0
327,4.0
328,3.0
329,3.0
330,3.0
331,3.0
332,4.0
333,3.0
334,2.0
335,3.0
336,3.0
337,3.0
338,2.0
339,4.0
340,3.0
341,3.0
342,3.0
343,3.0
344,3.0
345,3.0
346,4.0
347,3.0
348,3.0
349,3.0
350,2.0
351,3.0
352,3.0
353,3.0
354,3.0
355,2.0
356,3.0
357,3.0
358,2.0
359,4.0
360,3.0
361,2.0
362,4.0
363,3.0
364,3.0
365,3.0
366,3.0
367,3.0
368,2.0
369,3.0
370,3.0
371,4.0
372,4.0
373,4.0
374,3.0
375,2.0
376,3.0
377,3.0
378,3.0
379,4.0
380,3.0
381,2.0
382,3.0
383,3.0
384,3.0
385,4.0
386,3.0
387,3.0
388,3.0
389,3.0
390,3.0
391,2.0
392,3.0
393,4.0
394,4.0
395,3.0
396,5.0
397,3.0
398,3.0
399,4.0
400,5.0
401,3.0
402,3.0
403,7.0
404,3.0
405,3.0
406,3.0
407,5.0
408,4.0
409,4.0
410,3.0
411,3.0
412,4.0
413,3.0
414,3.0
415,3.0
416,3.0
417,3.0
418,3.0
419,3.0
420,3.0
421,5.0
422,3.0
423,3.0
424,2.0
425,3.0
426,3.0
427,3.0
428,3.0
429,3.0
430,3.0
431,4.0
432,3.0
433,3.0
434,4.0
435,3.0
436,3.0
437,3.0
438,4.0
439,3.0
440,3.0
441,3.0
442,3.0
443,2.0
444,3.0
445,3.0
446,3.0
447,3.0
448,4.0
449,3.0
450,3.0
451,3.0
452,3.0
453,3.0
454,3.0
455,3.0
456,3.0
457,3.0
458,3.0
459,4.0
460,3.0
461,3.0
462,2.0
463,3.0
464,3.0
465,3.0
466,4.0
467,3.0
468,3.0
469,3.0
470,2.0
471,3.0
472,3.0
473,3.0
474,3.0
475,6.0
476,4.0
477,4.0
478,3.0
479,3.0
480,3.0
481,3.0
482,98.0
483,3.0
484,4.0
485,3.0
486,3.0
487,3.0
488,3.0
489,4.0
490,3.0
491,4.0
492,3.0
493,3.0
494,4.0
495,3.0
496,4.0
497,3.0
498,3.0
499,4.0
500,3.0
501,3.0
502,4.0
503,3.0
504,3.0
505,3.0
506,3.0
507,3.0
508,3.0
509,3.0
510,3.0
511,4.0
512,3.0
513,3.0
514,4.0
515,3.0
516,4.0
517,6.0
518,4.0
519,2.0
520,4.0
521,3.0
522,2.0
523,4.0
524,4.0
525,4.0
526,3.0
527,6.0
528,3.0
529,3.0
530,4.0
531,3.0
532,3.0
533,3.0
534,4.0
535,3.0
536,4.0
537,3.0
538,3.0
539,3.0
540,3.0
541,3.0
542,3.0
543,3.0
544,4.0
545,2.0
546,4.0
547,4.0
548,3.0
549,2.0
550,3.0
551,2.0
552,3.0
553,3.0
554,3.0
555,3.0
556,3.0
557,3.0
558,95.0
559,4.0
560,3.0
561,3.0
562,4.0
563,2.0
564,3.0
565,3.0
566,3.0
567,3.0
568,2.0
569,3.0
570,3.0
571,7.0
572,4.0
573,4.0
574,4.0
575,3.0
576,3.0
577,4.0
578,3.0
579,3.0
580,3.0
581,3.0
582,3.0
583,3.0
584,3.0
585,2.0
586,3.0
587,3.0
588,3.0
589,11.0
590,2.0
591,3.0
592,3.0
593,3.0
594,3.0
595,3.0
596,3.0
597,3.0
598,2.0
599,3.0
600,3.0
601,3.0
602,3.0
603,3.0
604,3.0
605,4.0
606,3.0
607,3.0
608,2.0
609,3.0
610,3.0
611,4.0
612,4.0
613,4.0
614,2.0
615,101.0
616,3.0
617,3.0
618,3.0
619,3.0
620,3.0
621,3.0
622,3.0
623,4.0
624,4.0
625,3.0
626,4.0
627,3.0
628,4.0
629,3.0
630,4.0
631,8.0
632,3.0
633,2.0
634,3.0
635,2.0
636,3.0
637,4.0
638,3.0
639,3.0
640,4.0
641,4.0
642,4.0
643,3.0
644,4.0
645,4.0
646,3.0
647,2.0
648,3.0
649,3.0
650,3.0
651,4.0
652,3.0
653,4.0
654,3.0
655,3.0
656,3.0
657,3.0
658,3.0
659,3.0
660,3.0
661,3.0
662,3.0
663,3.0
664,2.0
665,3.0
666,3.0
667,3.0
668,4.0
669,3.0
670,3.0
671,3.0
672,3.0
673,3.0
674,4.0
675,3.0
676,3.0
677,3.0
678,3.0
679,3.0
680,3.0
681,3.0
682,2.0
683,3.0
684,3.0
685,4.0
686,3.0
687,13.0
688,3.0
689,3.0
690,4.0
691,6.0
692,3.0
693,3.0
694,3.0
695,8.0
696,3.0
697,106.0
698,3.0
699,4.0
700,3.0
701,4.0
702,3.0
703,4.0
704,3.0
705,3.0
706,3.0
707,3.0
708,3.0
709,4.0
710,3.0
711,3.0
712,4.0
713,4.0
714,3.0
715,3.0
716,3.0
717,2.0
718,3.0
719,4.0
720,3.0
721,2.0
722,2.0
723,3.0
724,2.0
725,3.0
726,2.0
727,4.0
728,2.0
729,3.0
730,3.0
731,3.0
732,3.0
733,3.0
734,2.0
735,3.0
736,2.0
737,3.0
738,3.0
739,3.0
740,4.0
741,4.0
742,3.0
743,2.0
744,3.0
745,2.0
746,3.0
747,2.0
748,3.0
749,2.0
750,3.0
751,3.0
752,3.0
753,3.0
754,4.0
755,4.0
756,3.0
757,9.0
758,3.0
759,3.0
760,3.0
761,4.0
762,4.0
763,4.0
764,3.0
765,3.0
766,4.0
767,2.0
768,3.0
769,4.0
770,4.0
771,4.0
772,4.0
773,3.0
774,4.0
775,4.0
776,4.0
777,3.0
778,3.0
779,3.0
780,2.0
781,3.0
782,4.0
783,98.0
784,3.0
785,3.0
786,3.0
787,3.0
788,4.0
789,2.0
790,3.0
791,4.0
792,4.0
793,2.0
794,3.0
795,3.0
796,9.0
797,3.0
798,3.0
799,4.0
800,3.0
801,3.0
802,3.0
803,2.0
804,3.0
805,3.0
806,5.0
807,4.0
808,4.0
809,3.0
810,3.0
811,3.0
812,2.0
813,3.0
814,3.0
815,4.0
816,2.0
817,3.0
818,5.0
819,3.0
820,3.0
821,3.0
822,3.0
823,4.0
824,3.0
825,4.0
826,3.0
827,3.0
828,3.0
829,2.0
830,3.0
831,3.0
832,3.0
833,4.0
834,3.0
835,4.0
836,3.0
837,4.0
838,3.0
839,4.0
840,3.0
841,2.0
842,3.0
843,3.0
844,3.0
845,3.0
846,98.0
847,3.0
848,4.0
849,2.0
850,4.0
851,3.0
852,3.0
853,4.0
854,3.0
855,3.0
856,4.0
857,2.0
858,3.0
859,3.0
860,3.0
861,3.0
862,4.0
863,3.0
864,4.0
865,3.0
866,4.0
867,3.0
868,3.0
869,3.0
870,3.0
871,3.0
872,3.0
873,3.0
874,3.0
875,3.0
876,3.0
877,2.0
878,3.0
879,2.0
880,4.0
881,2.0
882,3.0
883,4.0
884,2.0
885,3.0
886,3.0
887,3.0
888,7.0
889,3.0
890,3.0
891,3.0
892,2.0
893,3.0
894,3.0
895,2.0
896,3.0
897,3.0
898,3.0
899,2.0
900,4.0
901,3.0
902,4.0
903,3.0
904,3.0
905,2.0
906,3.0
907,3.0
908,3.0
909,4.0
910,3.0
911,3.0
912,3.0
913,3.0
914,3.0
915,3.0
916,3.0
917,3.0
918,3.0
919,3.0
920,3.0
921,6.0
922,3.0
923,2.0
924,4.0
925,3.0
926,3.0
927,4.0
928,4.0
929,4.0
930,2.0
931,3.0
932,3.0
933,3.0
934,4.0
935,3.0
936,3.0
937,3.0
938,3.0
939,2.0
940,3.0
941,4.0
942,3.0
943,2.0
944,3.0
945,3.0
946,4.0
947,3.0
948,2.0
949,3.0
950,4.0
951,2.0
952,4.0
953,3.0
954,5.0
955,3.0
956,3.0
957,3.0
958,4.0
959,3.0
960,3.0
961,2.0
962,3.0
963,3.0
964,3.0
965,2.0
966,3.0
967,2.0
968,3.0
969,3.0
970,2.0
971,3.0
972,3.0
973,3.0
974,3.0
975,3.0
976,3.0
977,3.0
978,3.0
979,3.0
980,4.0
981,3.0
982,3.0
983,3.0
984,3.0
985,4.0
986,3.0
987,4.0
988,3.0
989,3.0
990,4.0
991,3.0
992,3.0
993,3.0
994,4.0
995,4.0
996,3.0
997,4.0
998,3.0
999,3.0
1000,3.0
