round,disc_to_backup_ms
624,3.0
625,3.0
626,3.0
627,2.0
628,4.0
629,4.0
630,4.0
631,3.0
632,3.0
633,3.0
634,3.0
635,4.0
636,3.0
637,3.0
638,3.0
639,3.0
640,4.0
641,3.0
642,3.0
643,3.0
644,3.0
645,3.0
646,3.0
647,6.0
648,3.0
649,4.0
650,7.0
651,3.0
652,3.0
653,3.0
654,4.0
655,3.0
656,4.0
657,3.0
658,3.0
659,2.0
660,4.0
661,3.0
662,4.0
663,4.0
664,4.0
665,3.0
666,3.0
667,4.0
668,3.0
669,2.0
670,4.0
671,3.0
672,4.0
673,3.0
674,4.0
675,3.0
676,3.0
677,3.0
678,3.0
679,3.0
680,2.0
681,4.0
682,3.0
683,3.0
684,3.0
685,4.0
686,3.0
687,103.0
688,3.0
689,3.0
690,4.0
691,4.0
692,2.0
693,2.0
694,3.0
695,3.0
696,7.0
697,4.0
698,97.0
699,3.0
700,4.0
701,3.0
702,4.0
703,2.0
704,4.0
705,2.0
706,3.0
707,3.0
708,7.0
709,97.0
710,3.0
711,4.0
712,3.0
713,3.0
714,3.0
715,3.0
716,3.0
717,3.0
718,3.0
719,4.0
720,4.0
721,2.0
722,3.0
723,3.0
724,2.0
725,3.0
726,3.0
727,3.0
728,3.0
729,4.0
730,3.0
731,3.0
732,2.0
733,3.0
734,3.0
735,3.0
736,3.0
737,3.0
738,3.0
739,3.0
740,3.0
741,4.0
742,3.0
743,4.0
744,4.0
745,3.0
746,4.0
747,4.0
748,4.0
749,3.0
750,3.0
751,4.0
752,4.0
753,4.0
754,3.0
755,3.0
756,3.0
757,5.0
758,4.0
759,5.0
760,3.0
761,4.0
762,3.0
763,2.0
764,3.0
765,3.0
766,3.0
767,2.0
768,3.0
769,3.0
770,3.0
771,3.0
772,3.0
773,3.0
774,3.0
775,4.0
776,3.0
777,4.0
778,3.0
779,3.0
780,4.0
781,3.0
782,3.0
783,3.0
784,3.0
785,2.0
786,3.0
787,3.0
788,2.0
789,3.0
790,3.0
791,3.0
792,4.0
793,3.0
794,3.0
795,4.0
796,3.0
797,3.0
798,4.0
799,3.0
800,3.0
801,99.0
802,4.0
803,3.0
804,3.0
805,3.0
806,3.0
807,4.0
808,3.0
809,3.0
810,4.0
811,4.0
812,3.0
813,3.0
814,4.0
815,3.0
816,3.0
817,2.0
818,3.0
819,3.0
820,5.0
821,3.0
822,3.0
823,4.0
824,3.0
825,3.0
826,98.0
827,3.0
828,3.0
829,4.0
830,3.0
831,3.0
832,3.0
833,3.0
834,3.0
835,3.0
836,3.0
837,3.0
838,3.0
839,3.0
840,3.0
841,2.0
842,4.0
843,3.0
844,3.0
845,3.0
846,3.0
847,4.0
848,4.0
849,3.0
850,3.0
851,3.0
852,3.0
853,3.0
854,2.0
855,3.0
856,3.0
857,3.0
858,4.0
859,4.0
860,3.0
861,3.0
862,3.0
863,3.0
864,4.0
865,4.0
866,3.0
867,2.0
868,4.0
869,3.0
870,3.0
871,4.0
872,2.0
873,3.0
874,2.0
875,3.0
876,4.0
877,4.0
878,3.0
879,3.0
880,3.0
881,99.0
882,4.0
883,4.0
884,2.0
885,4.0
886,3.0
887,3.0
888,2.0
889,4.0
890,3.0
891,2.0
892,3.0
893,2.0
894,4.0
895,3.0
896,3.0
897,3.0
898,3.0
899,2.0
900,3.0
901,3.0
902,6.0
903,4.0
904,3.0
905,4.0
906,3.0
907,3.0
908,3.0
909,3.0
910,3.0
911,3.0
912,3.0
913,3.0
914,4.0
915,4.0
916,3.0
917,3.0
918,3.0
919,4.0
920,4.0
921,4.0
922,100.0
923,3.0
924,3.0
925,3.0
926,3.0
927,3.0
928,3.0
929,4.0
930,4.0
931,3.0
932,4.0
933,4.0
934,3.0
935,3.0
936,6.0
937,4.0
938,2.0
939,3.0
940,3.0
941,3.0
942,3.0
943,3.0
944,2.0
945,3.0
946,4.0
947,3.0
948,5.0
949,4.0
950,3.0
951,4.0
952,4.0
953,3.0
954,100.0
955,4.0
956,3.0
957,3.0
958,3.0
959,3.0
960,3.0
961,7.0
962,5.0
963,3.0
964,3.0
965,3.0
966,4.0
967,4.0
968,3.0
969,3.0
970,4.0
971,3.0
972,3.0
973,3.0
974,3.0
975,3.0
976,3.0
977,99.0
978,3.0
979,2.0
980,3.0
981,3.0
982,3.0
983,3.0
984,3.0
985,3.0
986,3.0
987,2.0
988,3.0
989,4.0
990,4.0
991,3.0
992,3.0
993,3.0
994,3.0
995,3.0
996,4.0
997,3.0
998,2.0
999,4.0
1000,4.0
