round,backup_time_ms
301,222.0
302,243.0
303,235.0
304,184.0
305,207.0
306,186.0
307,204.0
308,243.0
309,225.0
310,203.0
311,202.0
312,200.0
313,221.0
314,212.0
315,195.0
316,229.0
317,240.0
318,206.0
319,265.0
320,252.0
321,184.0
322,216.0
323,173.0
324,253.0
325,163.0
326,243.0
327,196.0
328,240.0
329,211.0
330,214.0
331,179.0
332,249.0
333,262.0
334,225.0
335,233.0
336,217.0
337,221.0
338,221.0
339,235.0
340,208.0
341,243.0
342,231.0
343,303.0
344,283.0
345,244.0
346,251.0
347,261.0
348,286.0
349,209.0
350,239.0
351,254.0
352,231.0
353,242.0
354,249.0
355,239.0
356,295.0
357,255.0
358,256.0
359,171.0
360,222.0
361,236.0
362,235.0
363,248.0
364,240.0
365,233.0
366,231.0
367,213.0
368,219.0
369,238.0
370,241.0
371,252.0
372,248.0
373,212.0
374,212.0
375,208.0
376,237.0
377,200.0
378,225.0
379,220.0
380,230.0
381,229.0
382,280.0
383,184.0
384,180.0
385,254.0
386,277.0
387,260.0
388,180.0
389,268.0
390,153.0
391,218.0
392,235.0
393,223.0
394,229.0
395,271.0
396,246.0
397,245.0
398,225.0
399,191.0
400,261.0
401,194.0
402,193.0
403,180.0
404,192.0
405,167.0
406,1463.0
407,203.0
408,216.0
409,297.0
410,229.0
411,197.0
412,182.0
413,259.0
414,232.0
415,235.0
416,214.0
417,209.0
418,272.0
419,170.0
420,183.0
421,220.0
422,206.0
423,213.0
424,199.0
425,263.0
426,248.0
427,195.0
428,177.0
429,267.0
430,260.0
431,229.0
432,265.0
433,201.0
434,208.0
435,259.0
436,248.0
437,220.0
438,193.0
439,246.0
440,244.0
441,223.0
442,214.0
443,202.0
444,188.0
445,238.0
446,247.0
447,205.0
448,195.0
449,251.0
450,233.0
451,198.0
452,185.0
453,231.0
454,199.0
455,206.0
456,165.0
457,238.0
458,199.0
459,242.0
460,256.0
461,265.0
462,258.0
463,242.0
464,223.0
465,172.0
466,263.0
467,234.0
468,204.0
469,272.0
470,186.0
471,215.0
472,203.0
473,176.0
474,181.0
475,247.0
476,215.0
477,169.0
478,212.0
479,238.0
480,258.0
481,224.0
482,208.0
483,201.0
484,233.0
485,238.0
486,205.0
487,210.0
488,217.0
489,207.0
490,223.0
491,217.0
492,170.0
493,253.0
494,259.0
495,217.0
496,186.0
497,271.0
498,221.0
499,229.0
500,244.0
501,220.0
502,219.0
503,241.0
504,244.0
505,218.0
506,245.0
507,262.0
508,238.0
509,202.0
510,189.0
511,221.0
512,249.0
513,168.0
514,260.0
515,258.0
516,162.0
517,299.0
518,177.0
519,257.0
520,182.0
521,179.0
522,167.0
523,191.0
524,259.0
525,247.0
526,234.0
527,270.0
528,233.0
529,242.0
530,190.0
531,263.0
532,217.0
533,245.0
534,209.0
535,232.0
536,235.0
537,220.0
538,232.0
539,204.0
540,203.0
541,222.0
542,224.0
543,211.0
544,243.0
545,210.0
546,208.0
547,203.0
548,269.0
549,257.0
550,170.0
551,242.0
552,271.0
553,253.0
554,228.0
555,238.0
556,238.0
557,245.0
558,202.0
559,184.0
560,213.0
561,228.0
562,246.0
563,231.0
564,217.0
565,225.0
566,211.0
567,188.0
568,181.0
569,197.0
570,226.0
571,188.0
572,197.0
573,179.0
574,207.0
575,233.0
576,235.0
577,216.0
578,223.0
579,211.0
580,215.0
581,235.0
582,257.0
583,264.0
584,260.0
585,302.0
586,304.0
587,316.0
588,227.0
589,203.0
590,215.0
591,205.0
592,231.0
593,246.0
594,217.0
595,250.0
596,242.0
597,250.0
598,254.0
599,231.0
600,229.0
601,216.0
602,223.0
603,221.0
604,218.0
605,259.0
606,218.0
607,240.0
608,225.0
609,280.0
610,178.0
611,191.0
612,178.0
613,249.0
614,256.0
615,234.0
616,253.0
617,220.0
618,241.0
619,231.0
620,250.0
621,219.0
622,229.0
623,243.0
624,237.0
625,236.0
626,227.0
627,219.0
628,271.0
629,256.0
630,241.0
631,194.0
632,243.0
633,245.0
634,224.0
635,236.0
636,229.0
637,159.0
638,181.0
639,182.0
640,257.0
641,221.0
642,189.0
643,214.0
644,252.0
645,259.0
646,310.0
647,248.0
648,183.0
649,267.0
650,176.0
651,273.0
652,265.0
653,217.0
654,231.0
655,238.0
656,234.0
657,237.0
658,211.0
659,277.0
660,242.0
661,225.0
662,231.0
663,213.0
664,220.0
665,218.0
666,230.0
667,230.0
668,232.0
669,235.0
670,230.0
671,245.0
672,243.0
673,241.0
674,232.0
675,221.0
676,248.0
677,228.0
678,253.0
679,228.0
680,232.0
681,221.0
682,225.0
683,230.0
684,206.0
685,222.0
686,300.0
687,223.0
688,233.0
689,228.0
690,262.0
691,223.0
692,236.0
693,289.0
694,225.0
695,289.0
696,299.0
697,173.0
698,263.0
699,200.0
700,267.0
701,237.0
702,255.0
703,224.0
704,210.0
705,242.0
706,229.0
707,220.0
708,245.0
709,218.0
710,203.0
711,193.0
712,231.0
713,258.0
714,249.0
715,202.0
716,206.0
717,255.0
718,239.0
719,260.0
720,262.0
721,219.0
722,237.0
723,225.0
724,261.0
725,275.0
726,227.0
727,248.0
728,245.0
729,239.0
730,190.0
731,198.0
732,208.0
733,252.0
734,264.0
735,188.0
736,181.0
737,209.0
738,208.0
739,251.0
740,235.0
741,221.0
742,234.0
743,233.0
744,236.0
745,233.0
746,241.0
747,258.0
748,182.0
749,241.0
750,234.0
751,179.0
752,195.0
753,170.0
754,176.0
755,181.0
756,221.0
757,214.0
758,237.0
759,198.0
760,230.0
761,228.0
762,221.0
763,231.0
764,231.0
765,242.0
766,169.0
767,261.0
768,170.0
769,238.0
770,238.0
771,252.0
772,180.0
773,198.0
774,247.0
775,247.0
776,235.0
777,224.0
778,236.0
779,193.0
780,216.0
781,236.0
782,225.0
783,261.0
784,268.0
785,269.0
786,257.0
787,252.0
788,189.0
789,192.0
790,213.0
791,216.0
792,181.0
793,177.0
794,183.0
795,183.0
796,200.0
797,184.0
798,203.0
799,202.0
800,164.0
801,252.0
802,237.0
803,188.0
804,219.0
805,206.0
806,198.0
807,219.0
808,201.0
809,201.0
810,209.0
811,223.0
812,237.0
813,173.0
814,194.0
815,180.0
816,193.0
817,225.0
818,226.0
819,228.0
820,240.0
821,185.0
822,216.0
823,239.0
824,228.0
825,209.0
826,201.0
827,203.0
828,291.0
829,198.0
830,252.0
831,159.0
832,175.0
833,180.0
834,198.0
835,181.0
836,160.0
837,260.0
838,225.0
839,242.0
840,246.0
841,187.0
842,261.0
843,200.0
844,201.0
845,262.0
846,218.0
847,207.0
848,205.0
849,180.0
850,249.0
851,238.0
852,241.0
853,281.0
854,228.0
855,202.0
856,266.0
857,183.0
858,236.0
859,189.0
860,304.0
861,302.0
862,283.0
863,247.0
864,317.0
865,278.0
866,268.0
867,235.0
868,250.0
869,222.0
870,239.0
871,211.0
872,220.0
873,175.0
874,270.0
875,254.0
876,238.0
877,220.0
878,272.0
879,224.0
880,266.0
881,236.0
882,184.0
883,264.0
884,255.0
885,254.0
886,267.0
887,244.0
888,212.0
889,230.0
890,238.0
891,217.0
892,220.0
893,223.0
894,213.0
895,236.0
896,170.0
897,242.0
898,228.0
899,212.0
900,218.0
901,203.0
902,185.0
903,221.0
904,227.0
905,272.0
906,210.0
907,238.0
908,234.0
909,209.0
910,190.0
911,189.0
912,262.0
913,263.0
914,232.0
915,229.0
916,231.0
917,241.0
918,243.0
919,239.0
920,191.0
921,208.0
922,265.0
923,234.0
924,179.0
925,172.0
926,269.0
927,246.0
928,182.0
929,180.0
930,259.0
931,179.0
932,243.0
933,231.0
934,236.0
935,249.0
936,215.0
937,185.0
938,180.0
939,233.0
940,223.0
941,224.0
942,233.0
943,261.0
944,262.0
945,183.0
946,191.0
947,201.0
948,261.0
949,233.0
950,224.0
951,205.0
952,216.0
953,255.0
954,201.0
955,202.0
956,205.0
957,221.0
958,221.0
959,318.0
960,228.0
961,222.0
962,192.0
963,231.0
964,205.0
965,220.0
966,230.0
967,172.0
968,179.0
969,250.0
970,226.0
971,200.0
972,183.0
973,168.0
974,206.0
975,245.0
976,255.0
977,211.0
978,222.0
979,199.0
980,178.0
981,201.0
982,219.0
983,224.0
984,262.0
985,216.0
986,234.0
987,241.0
988,209.0
989,262.0
990,271.0
991,207.0
992,221.0
993,215.0
994,196.0
995,229.0
996,201.0
997,251.0
998,238.0
999,269.0
1000,187.0
